Chilipili Estate Stay,HTLGBO1000005775,Homestay,HOSKERI VILLAGE/AREKAD POST/KODAGU,Coorg,Karnataka,India,regular,0,12.33690726,75.82579095
Capitol Hills Hotel,HTLGBO1000006489,Hotel,C 42 Greater Kailash Part 1,Delhi,Delhi,India,regular,3,28.5482235,77.2393398
Camp Chrysalid Dharamshala,HTLGBO1000001160,Tent,Camp Chrysalid Dharamshala/ Mohal Tou Near the temple of Indru Nag,Dharmsala,Himachal Pradesh,India,regular,0,32.22114951,76.33433567
Castle Service Apartment - Goregaon,HTLGBO1000048138,Service Apartment,1504/ B wing/ Imperial Heights/ opp Goregaon fire brigade/ off goregaon link road/ Goregaon west/ Mumbai,Mumbai,Maharashtra,India,regular,1,19.1629338,72.839241
Chandana Annexe,HTLGBO1000006269,Hotel,Marayoor P.O Munnar,Marayoor,Kerala,India,regular,2,10.2733958,77.1587239
carlin  service apartments,HTLGBO1000012609,Service Apartment,106/ 4thA B Cross Road/ Kasturi Nagar/ Bengaluru/ Karnataka/ India,Bangalore,Karnataka,India,regular,0,13.0058336,77.6571505
BHIDE HOMESTAY,HTLGBO1000057018,Homestay,Bharathinagara Post/ Menase/ Opposite Rajiv Gandhi Sanskrit University/ Chikkamagaluru-Sringeri Rd/ Kunthur/ Karnataka 577139,Chikmagalur,Karnataka,India,regular,0,13.4008043,75.286064
BORAH'S HOME STAY,HTLGBO1000068358,Homestay,Kaziranga National Park/ Kohora/Dist. Golaghat/ Assam/ India,Golaghat,Assam,India,regular,0,28.6139391,77.2090212
Choice Rooms,HTLGBO1000059044,Hotel,Rubber factory Juntion/ civil station ward/ beach road/ alleppey,Alleppey,Kerala,India,regular,2,9.490728173,76.32345788
Bizz Tamanna Hotel,HTLGBO1000001632,Hotel,Plot No. P-10/ Rajiv Gandhi Infotech Park/ Phase-1/ Opp. Infosys/ Hinjewadi/ Pune,Pune,Maharashtra,India,regular,2,18.58578672,73.73434961
Blue Star Hotel,HTLGBO1000055042,Hotel,Near Diesel Power House/ DPH Rd,Gangtok,Sikkim,India,regular,0,27.3311995,88.6063836
CCC PepperMint,HTLGBO1000063950,Hotel,CCC Peppermint Hotel/3/19 Seetharam Nagar/Krishnagiri - Hosur Main Road/Hosur.,Hosur,Tamil Nadu,India,regular,0,12.7409127,77.8252923
Chandana Residency,HTLGBO1000005823,Hotel,Nainwa Road/ Bundi,Bundi,Rajasthan,India,regular,0,25.43815,75.637306
Bougainvillea,HTLGBO1000089230,Hotel,Bougainvillea/  Next to Saavli Bungalow.G NO .2240/ Nagaon.,Alibag,Maharashtra,India,regular,0,18.61228814,72.90062024
BrijRama Palace. A Heritage Hotel,HTLGBO1000086510,Hotel,Munshi Ghat/ Darbhanga Ghat/ Dashashwmedh/,Varanasi,Uttar Pradesh,India,regular,5,25.30525251,83.00927128
Chandana Deluxe Hotel,HTLGBO1000078574,Hotel,No.125/ Konappanna Agrahara/ Hosur Main Road/ Near Infosys/ Next To Bangalore Pride/ Electronic City/ Bangalore - 560100,Bangalore,Karnataka,India,regular,0,12.8399389,77.6770031
Blue Sky Group of houseboats,HTLGBO1000042152,Houseboat,AABI KARPORA Dal lake nehru park,Srinagar,Jammu and Kashmir,India,regular,0,34.0836581,74.7973681
BWDA Resort,HTLGBO1000007056,Resort,Old Kutralam Falls Road  Tenkani,Courtalam,Tamil Nadu,India,regular,2,8.9510976,77.298937
Cambay Sapphire / Gandhinagar,HTLGBO1000002201,Resort,Plot No: 22/ 23 and 24/ GIDC/ Sector 25/ Gandhinagar,Gandhinagar,Gujarat,India,regular,5,23.24725141,72.63414918
Central Royale,HTLGBO1000062480,Hotel,Model Town Rd/Mela Singh Chowk yamunanagar haryana -135001,Yamunanagar,Haryana,India,regular,1,30.1290485,77.2673901
Chandrama Hotel,HTLGBO1000078582,Hotel,Gopal Ballav Road/ Puri Ho/ Puri,Puri,Orissa,India,regular,0,19.7984678,85.8221719
Casa De Damao.,HTLGBO1000037972,Hotel,Khariwad Opp Ice Factory Road/ Vapi-Daman Mani Road/  Nani - Daman 396210.,Daman,Gujarat,India,regular,3,20.41706345,72.84007978
Chai Guesthouse Munnar,HTLGBO1000017778,Guest House,Near Kallar Waterfalls/ Vattiyar P.O/ Kallar,Munnar,Kerala,India,regular,0,10.0380683,77.0053233
Brij Dham Guest House,HTLGBO1000007897,Guest House,Punjabi pench /Junction Road,Mathura,Uttar Pradesh,India,regular,0,27.49385273,77.67704698
Casa Clarks INN,HTLGBO1000026260,Hotel,No:1/3/K.B Arcade/Hunsur road(Corner of Bhudevi farm),Mysore,Karnataka,India,regular,3,12.2958104,76.6393805
Castle Service Apartment - Malad (W),HTLGBO1000048136,Service Apartment,1504/ B wing/ Imperial Heights/ Opp Goregaon fire brigade/ Off Goregaon link Road/ Goregaon West/ Mumbai,Mumbai,Maharashtra,India,regular,1,19.1629338,72.839241
Birds Valley Resorts,HTLGBO1000034814,Resort,Kunjithanny/ Idukki Dist/ Munnar,Munnar,Kerala,India,regular,0,10.0889333,77.0595248
Bon Habi Resort,HTLGBO1000055116,Resort,1no. Kohora Gaon/ Bogorijuri Kaziranga National Park / Dist: Golaghat/ Assam (India),Kaziranga,Assam,India,regular,1,26.5775358,93.1689333
Chakri Guest House,HTLGBO1000041186,Guest House,opp to shivaji park/peddawaltair/visakhapatnam-17,Visakhapatnam,Andhra Pradesh,India,regular,2,17.7361885,83.3296805
Bheemeshwari nature &amp; adventure camp by Jungle Lodges,HTLGBO1000008708,Tent,Byadarahalli Post/ HalgurHobli/ Malavalli Taluk / Madya District,Mandya,Karnataka,India,regular,0,12.4307791,77.2175223
Bliss Home Stay,HTLGBO1000077302,Homestay,Behind Dominos Pizza/ Jasoria enclave/ Fatehabad Road,Agra,Uttar Pradesh,India,regular,3,27.1614467,78.0372502
Calangute Residency,HTLGBO1000005304,Hotel,Calangute Beach/ Calangute/ Goa,Goa,Goa,India,regular,0,15.5494718,73.744731
Chinar Villa/ Nr.Fatehsagar Lake,HTLGBO1000007783,Homestay,Ambavgarh- Near Kurabad House,Udaipur,Rajasthan,India,regular,0,24.5890187,73.6783031
Bijans Nature Resort,HTLGBO1000006487,Cottage,Ottakathalamedu/Kumily/Thekkady/Idukki District,Thekkady,Kerala,India,regular,0,9.625640954,77.16059801
Blender Berry,HTLGBO1000078686,Hotel,3rd mail/sampige katte circle/2.5 km from somawarpet road madikeri,Coorg,Karnataka,India,regular,0,12.4225988,75.7403141
Bishnu Palace,HTLGBO1000079342,Hotel,Bijju Nagar/ Jharsuguda/ Odisha,Jharsuguda,Orissa,India,regular,0,21.8828307,84.0246733
chandra residency,HTLGBO1000079026,Hotel,Door No 17-440/ Sundarayyar Street/ Chittoor Ho/ Chittoor - 517001/ Near Old Bus Stand,Chittoor,Andhra Pradesh,India,regular,0,13.217176,79.1003289
Bon Farmhouse,HTLGBO1000052020,Homestay,P/O Kewzing Bazaar Below Kewzing Monastery/Ravangla Subdivision/South Sikkim,Kewzing,Sikkim,India,regular,0,27.28584,88.3945669
Blossoms Garden,HTLGBO1000012043,Resort,No: 242 Brooklands Coonoor Nilgiri,Coonoor,Tamil Nadu,India,regular,0,11.3552079,76.8067603
Cinnamon Residency,HTLGBO1000029114,Hotel,No. 1 and 2/ Hesaraghatta main road/ Chikkabanavara Bangaluru,Bangalore,Karnataka,India,regular,3,13.0720866,77.5034333
CENTRAL RESIDENCY,HTLGBO1000045038,Guest House,New No : 49/ Sydenhams Road/ Periyamet,Chennai,Tamil Nadu,India,regular,0,13.0826869,80.2705066
CCR Residency,HTLGBO1000039830,Lodge,13-6-616/J3/36/ Peddakapu Layout/ Tirupati Ho/ Tirupati - 517501/ Near R T C Bus Station,Tirupati,Andhra Pradesh,India,regular,2,13.6403071,79.4176391
Bull and Bush Resort Satyamangalam,HTLGBO1000084434,Resort,2/734/ Mysore Main Road/sathyamangalam taluk/district,Sathyamangalam,Tamil Nadu,India,regular,0,12.8206717,77.8907068
Bubahut Boutique Resort,HTLGBO1000083698,Hotel,Village Daronda/ Bonovilla/ Bolpur Santiniketan/ West Bengal 731302/ India,Shantiniketan,West Bengal,India,regular,0,23.6813648,87.6861602
Chandra Nivas,HTLGBO1000075962,Service Apartment,Ootacamund.The Nilgiris.,Ooty,Tamil Nadu,India,regular,0,11.4069926,76.7035518
Camp lagoon,HTLGBO1000018286,Tent,Naukuchiatal/ Near Hanuman Temple,Naukuchiatal,Uttarakhand,India,regular,0,29.3456842,79.5605433
BigSplash,HTLGBO1000003010,Resort,Chendre/Alibaug/Dist.Raigad 402201,Alibag,Maharashtra,India,regular,0,18.6554173,72.86705096
Casa Legend,HTLGBO1000005347,Villa,Ximer/ Arpora/ North Goa / Goa 403518,Goa,Goa,India,regular,0,15.57545151,73.76061564
Camp of Dooars,HTLGBO1000017128,Guest House,BUXA FEEDER ROAD/ SANTALABARI/ BUXA DUAR/ DIST- ALIPURDUAR,Dooars,West Bengal,India,regular,0,26.4918891,89.5271026
Canaan Lodge,HTLGBO1000053992,Hotel,Kazi Road/ Gangtok,Gangtok,Sikkim,India,regular,0,27.3256949,88.6132309
Casa Bella Vista,HTLGBO1000005485,Cottage,Log Huts Road/ Off Old Manali Road,Manali,Himachal Pradesh,India,regular,0,32.25089806,77.17828607
Brigade Royale Premier Business Class Hotel,HTLGBO1000003943,Hotel,#35/Brigade Road,Bangalore,Karnataka,India,gostays,3,12.9724861,77.6071336
Bulande Hospitality Near Graphite India Signal,HTLGBO1000072640,Hotel,Near Hoodi/ Brookfield/ Bangalore - 560037,Bangalore,Karnataka,India,regular,0,12.9697999,77.7499467
Cidade De Goa,HTLGBO1000000544,Resort,Vainguinim Beach,Goa,Goa,India,regular,5,15.4586072,73.8167385
Chaitanya Niwas,HTLGBO1000069538,Homestay,guhagar/ shivaji chowk/ ratnagiri,Guhagar,Maharashtra,India,regular,0,17.4640665,73.1960032
Chouki Dhani,HTLGBO1000051000,Motel,Near All India Radio Tower/ Jamnagar Road/ Rajkot/ Gujarat 360001,Rajkot,Gujarat,India,regular,0,22.3144368,70.790491
C.M.Sieiro Guest House,HTLGBO1000030890,Guest House,C. M. Sieiro Guest House/ Near paradise village/ Tivai Vaddo/ Calangute,Goa,Goa,India,regular,0,15.53960681,73.75943015
Centaur Hotel,HTLGBO1000009850,Hotel,IGI Airport / Terminal -3,Delhi,Delhi,India,regular,4,28.5561624,77.0999578
chavi Village Resort,HTLGBO1000073886,Hotel,Pedong Rishi Road/ Kalimpong Ho/ Kalimpong - 734301/ Near Big Heart Tree,Kalimpong,West Bengal,India,regular,0,27.073658,88.4772009
Citi Suites  southcity 1,HTLGBO1000091820,Hotel,M -135 south city 1 Gurgoan,Gurgaon,Haryana,India,regular,0,28.4583384,77.06652
Chandana Inn,HTLGBO1000006998,Hotel,Outer Ring Road (North)/ Guruvayoor/ Thrissur,Guruvayoor,Kerala,India,regular,3,10.5961586,76.0439883
BLACK STONE HOTEL,HTLGBO1000050054,Hotel,Main Link Road/ Vasundhara Sector 16/ Opposite Reliance Euro Park,Ghaziabad,Uttar Pradesh,India,regular,0,28.6691565,77.4537578
Camp Himaliyan Adventure,HTLGBO1000016966,Tent,Shivpuri,Rishikesh,Uttarakhand,India,regular,0,30.1146663,78.3009966
Bhakti Sankul Lodge,HTLGBO1000050384,Lodge,Behind Baba Petrol Pump/ Near Bus Stand,Tuljapur,Maharashtra,India,regular,0,18.010037,76.0710681
Blue Ocean Resort &amp; Spa By Apodis,HTLGBO1000002849,Resort,S.No. 127/ Malgund/ Nr. Ganapatipule/Ratnagiri,Ganpatipule,Maharashtra,India,regular,4,16.990215,73.3120233
Budget Inn Palm Regency,HTLGBO1000010037,Hotel,On National Highway 8/ behind 21st Century Hospital/ Gunjan/ GIDC/ Vapi,Vapi,Gujarat,India,gostays,3,20.37121773,72.923172
CAMP THAR,HTLGBO1000014790,Resort,PRATAP NAGAR OSIAN,Jodhpur,Rajasthan,India,regular,0,26.72481115,72.88811317
Check In Room Chuna Mandi,HTLGBO1000054344,Hotel,hotel cabana  Behind Imperial Cinema/ Lakshmi Narayan St/ Chuna Mandi/New Delhi - /India,Delhi,Delhi,India,regular,3,28.6412478,77.2115913
Chonor House,HTLGBO1000065236,Cottage,near the Thekchen Choling Temple adjacent to HH the Dalai Lamas residence,Mcleodganj,Himachal Pradesh,India,regular,2,32.23305134,76.32484942
Chingaara Estate Stay,HTLGBO1000025522,Homestay,Yavakapady Village Post/ Kabbinakkad/ Madikeri Taluk,Coorg,Karnataka,India,regular,0,12.4244205,75.7381856
Casa Paradise Resort,HTLGBO1000048306,Resort,Champalipura/ Ajwa Nimeta Road Dist: Baroda,Vadodara,Gujarat,India,regular,3,22.3071588,73.1812187
BnB in GK II,HTLGBO1000024550,Homestay,E-564 Greater Kailash Part-2,Delhi,Delhi,India,regular,1,28.635308,77.22496
breathing Stone,HTLGBO1000011170,Hotel,8th mile rishi road Kalimpong,Kalimpong,West Bengal,India,regular,3,27.0744759,88.4767834
Camp Chrysalid Junga,HTLGBO1000001156,Tent,Village Maheshu/ P.O Junga/ Shimla,Shimla,Himachal Pradesh,India,regular,0,31.01322847,77.17678691
Bishnoi Village Camp and Resort,HTLGBO1000010273,Resort,Village- Guda Bishnoiyan,Jodhpur,Rajasthan,India,regular,2,26.10861743,73.08009837
Breeze Residency,HTLGBO1000007139,Hotel,3/14/ Mc Donald's Road/Next to kalaiyarangam thetar/Near to trichy central busstand  trichy,Tiruchirappalli,Tamil Nadu,India,regular,3,10.7978225,78.6840936
Camp Royal Paradise,HTLGBO1000046886,Tent,Sam Sand Dune/ Sam Village,Jaisalmer,Rajasthan,India,regular,1,26.8304527,70.5071565
Catalyst- L&amp;T South City,HTLGBO1000007110,Hotel,Block C3/ L and T South City/ Arekere/ Mico Layout/ Off Bannerghatta Road,Bangalore,Karnataka,India,regular,3,12.9115889,77.6044808
Christville Homestay,HTLGBO1000009662,Homestay,K.L Bernard Master Road/ Near Village Office (Santa Cruz Ground)/ Njaliparambu,Cochin,Kerala,India,regular,0,9.962996536,76.2421841
Bluelily Beach Resort,HTLGBO1000000038,Resort,Sipasarubali/ Baliapanda/ Puri/ Odisha,Puri,Orissa,India,regular,3,19.7876816,85.7956868
Blue Stones Service Apartments,HTLGBO1000010764,Service Apartment,96/ KALLURI NAGAR/ OPP.PSG HOSPITAL MAIN GATE/ BEHIND FUN REPUBLIC MALL / PEELAMEDU. COIMBATORE - 641004,Coimbatore,Tamil Nadu,India,regular,0,11.0331511,77.02766
BORIBISTA BACKPACKING HOSTEL,HTLGBO1000084858,Hostel,H-54/ South Extension part-1/ New Delhi 110049,Delhi,Delhi,India,regular,0,28.5706494,77.221724
Billoo Palace Houseboat,HTLGBO1000011666,Houseboat,Ghat No. 17/ Nehru Park/ Dal Lake,Srinagar,Jammu and Kashmir,India,regular,0,34.10640279,74.8577929
Bilberry Hotel,HTLGBO1000030128,Hotel,Azad Chowk/ Circular Road/ Rewari,Rewari,Haryana,India,regular,3,28.20026613,76.62384531
Blue Marine Beach Resort,HTLGBO1000022572,Hotel,H.No.170/B/ Titos Ln/ Khobra Vaddo/ Calangute/ Bardez/ Baga,Goa,Goa,India,regular,1,15.55434668,73.75410575
Chunda Palace,HTLGBO1000002111,Hotel,1 Haridas Ji Ki Magri/ Main Road/ Udaipur 313001,Udaipur,Rajasthan,India,regular,4,24.57870166,73.6705705
Callista-1,HTLGBO1000013345,Service Apartment,C-202/Essel Tower/MG Road/Gurgaon,Gurgaon,Haryana,India,regular,0,28.635308,77.22496
Chaandhni Lake View,HTLGBO1000041576,Homestay,Punnamada  Nehru Trophy Boat Race Starting Point,Alleppey,Kerala,India,regular,2,9.5008137,76.3533724
Bijainagar Fort by 1589 Hotels,HTLGBO1000077314,Hotel,Bijainagar Fort/ N.H-79 / Kushwah Farm Road/ sanjay nagar/ Hercules colony Rajasthan,Ajmer,Rajasthan,India,regular,0,26.4498954,74.6399163
BISHT NIWAS,HTLGBO1000057266,Homestay,VILL. NAGANI/ P.O. GAHIDHAR/ TIRTHAN VALLEY BANJAR/ KULLU 175123,Kullu,Himachal Pradesh,India,regular,0,31.63925125,77.40194923
Budget Cottages Manali,HTLGBO1000025684,Cottage,Log Hut Ara,Manali,Himachal Pradesh,India,regular,0,32.2396325,77.1887145
canal view residency,HTLGBO1000081276,Hotel,beach road/civil station ward/near alappuzha passport office/alappuzha,Alleppey,Kerala,India,regular,0,9.396466825,76.35258131
Cherai Beach Palace,HTLGBO1000076252,Hotel,Near Bhuvaneswary Temple/ Cherai Beach/ Cherai,Ernakulam,Kerala,India,regular,0,9.9312328,76.2673041
Breeze Cottage,HTLGBO1000063876,Cottage,192/ B 1/Mesbury/ opp Government Museum India,Ooty,Tamil Nadu,India,regular,1,11.4064138,76.6932438
Casa Amigos Holiday Homes,HTLGBO1000067922,Service Apartment,Landscape royale-3/Porba Vaddo/Calangute/Goa,Goa,Goa,India,regular,0,15.2993265,74.123996
Cherry Tree,HTLGBO1000009585,Service Apartment,evora 803/ forlezela kalyaninagar/ opp gold big cinemas,Pune,Maharashtra,India,regular,0,18.5454891,73.901995
Central Guest House,HTLGBO1000050876,Hotel,28/2nd floor/305/Bellasis road/S.M. Mansion above anna leela hotel,Mumbai,Maharashtra,India,regular,1,18.9684004,72.8218168
Chirag Inn,HTLGBO1000028360,Hotel,MG Road Statue. Opp secretariat south gate,Thiruvananthapuram,Kerala,India,regular,3,8.4957693,76.948048
Brunton Boatyard,HTLGBO1000003294,Hotel,1/498/ Calvetty Road/ Fort Kochi/ Cochin,Ernakulam,Kerala,India,regular,3,9.968564401,76.24558548
Cassowary Hotel,HTLGBO1000066620,Hotel,Word No Development Nh 24 Derabassi/ Derabassi/ Zirakpur - 140507/ Opposite Dab Dayanand Public School.,Dera Bassi,Punjab,India,regular,1,30.6526298,76.8213748
Chanakya BNR Ranchi,HTLGBO1000027534,Hotel,Station Road,Ranchi,Jharkhand,India,regular,4,23.3440997,85.309562
Caravan Home Stay,HTLGBO1000024444,Homestay,Deen Dayal Upadhaya Marg/ Minto Bridge Colony/ Barakhamba/ New Delhi/ Delhi 110001/ India,Delhi,Delhi,India,regular,1,28.635308,77.22496
Bridge View Regency,HTLGBO1000001670,Hotel,The Mall Road/ Shimla,Shimla,Himachal Pradesh,India,regular,3,31.10206409,77.17793877
BHAWANI COTTAGE,HTLGBO1000017464,Cottage,SIMSA ROAD /KANYAL PO/ CHHIYAL TEHSIL,Manali,Himachal Pradesh,India,regular,2,32.2254938,77.1827345
Carbery Farms,HTLGBO1000061468,Service Apartment,PAONTA SAHIB/ SIRMAUR/ HIMACHAL PRADESH 173025,Paonta Sahib,Himachal Pradesh,India,regular,0,30.445283,77.6020569
Bob Hostel,HTLGBO1000048974,Hostel,Katla Bazar Kansara Street/ Kakla Bazar/ Near Kunj Bihari Mandir/ Rawaton Ka Bass/ Jodhpur/ Rajasthan 342001,Jodhpur,Rajasthan,India,regular,2,26.2939712,73.0196819
Casa Fredwin Homestay,HTLGBO1000038804,Villa,Close  to Mae De Deus Church/ Cotula/Saligao/ Goa,Goa,Goa,India,regular,0,15.54808269,73.7862737
Bul Bul Houseboats,HTLGBO1000059602,Houseboat,Nehru Park/ Dal Lake/ Dalgate/ Srinagar - 190001,Srinagar,Jammu and Kashmir,India,regular,3,34.1105857,74.8682569
Challenger Residency,HTLGBO1000036926,Hotel,764/1A/PALANISWAMY NAIDU COLONY STREET/KALAPATTI MAIN ROAD/CIVIL AERODROME POST,Coimbatore,Tamil Nadu,India,regular,0,11.04549245,77.03941606
Century resorts,HTLGBO1000056562,Resort,Century Resort dandeli Bhadakanshirda,Dandeli,Karnataka,India,regular,0,15.2496775,74.6173738
Caveri Residency,HTLGBO1000021294,Hotel,Near K.S.R.T.C Depo/ Behind Lions Club/ G.T Road,Coorg,Karnataka,India,regular,3,12.4145983,75.7499417
Chandan Lodge,HTLGBO1000010656,Lodge,Market Chhak/Narendra Kona/Grand Road/ Puri,Puri,Orissa,India,regular,0,19.8368546,85.8590198
Casa Melhor Candolim 1 BHK Appartment,HTLGBO1000082146,Service Apartment,Candolim/ Bardez/ Goa/ India,Goa,Goa,India,regular,1,15.5145247,73.7683784
Bhalla Dormitory Hotel,HTLGBO1000084938,Hotel,Main Road Market/ Raipur/ Chhattisgarh,Raipur,Chhattisgarh,India,regular,0,21.2513844,81.6296413
Chandran Hyline,HTLGBO1000083502,Service Apartment,no.139  perumbakkam Tambaram Taluk  ( 23 sholinganallur main road/ / -600100 (Above Naturals),Chennai,Tamil Nadu,India,regular,0,12.90500474,80.20982153
Bright Guest House,HTLGBO1000063612,Guest House,14 and 15 Sector RoadNear Bus Stand /Opposite Bawa Tarana Cinema Hall,Sonipat,Haryana,India,regular,0,28.9287735,77.091281
Birma Cottage,HTLGBO1000067060,Homestay,Village and roghee road/ Tehsil Sangla/ District Kinnaur,Kinnaur,Himachal Pradesh,India,regular,0,31.4520937,78.4012701
Casa Almeida Guest House,HTLGBO1000032614,Guest House,571/A/ Main Candolim Beach Road/Candolim Goa,Goa,Goa,India,regular,0,15.51825841,73.76643285
Bhainsrorgarh Fort Hotel- 50 kms from Kota,HTLGBO1000063858,Hotel,The Palace/ Po Bhainsrorgarh/ Via Kota/50 kms from Kota,Kota,Rajasthan,India,regular,1,24.9673086,75.5524157
CAMRON GUEST HOUSE,HTLGBO1000080738,Guest House,opp Alila Diwa goa majorda,Goa,Goa,India,regular,0,15.2436676,73.9830029
blackresidency,HTLGBO1000061838,Hotel,3b-14 b.p n.i.t faridabad 121001,Faridabad,Haryana,India,regular,0,28.384764,77.303723
BINI TOURIST HOME,HTLGBO1000080490,Hotel,Round North/Thrissur,Thrissur,Kerala,India,regular,0,10.5192579,76.2145961
Casa Melhor  2BHK in SIolim,HTLGBO1000073344,Hotel,G1-302/ Aquarius: Kad Developers-Marna/ Siolim/ Bardez. Goa,Goa,Goa,India,regular,1,15.6160059,73.78800964
Chukey's Homestay,HTLGBO1000033402,Homestay,Dara Gaon upper ichhay ( Way to Dr.Graham Homes School),Kalimpong,West Bengal,India,regular,0,27.066667,88.466667
Casa Melhor  2BHK in Arpora,HTLGBO1000073338,Hotel,D105-Heritage Exotica at Arpora next big step Arpora/ Goa-403516,Goa,Goa,India,regular,2,15.2993265,74.123996
Birje Home Stay,HTLGBO1000083192,Bungalow,Phase I A 5/ Samira Complex/ Sahan/ Alibaug,Alibag,Maharashtra,India,regular,1,18.63294769,72.92476012
Cedar LodgeCedar Lodge,HTLGBO1000079080,Hotel,Malla Ramgarh/ District Nainital/ Ramgarh/ Uttarakhand,Nainital,Uttarakhand,India,regular,0,29.4464076,79.5596415
Chill Inn,HTLGBO1000050078,Guest House,Near German Bakery/ Pequen Peddem/ Anjuna/ Goa,Goa,Goa,India,regular,0,15.57544085,73.74784301
Chalet Riviera,HTLGBO1000083216,Service Apartment,#105/3B/ E Block 202/ Rachenahalli/ behind manyata tech park/ hebbal,Bangalore,Karnataka,India,regular,1,13.0567685,77.6277409
Chembil Residency,HTLGBO1000086132,Hotel,Opp: S.P. Office/ Muppalam/ Civil Station Ward/,Alleppey,Kerala,India,regular,0,9.49442,76.322173
Blue Diamond Lodge,HTLGBO1000049294,Hotel,No.1424/ Benki Nawab Street/ Mandi Mohalla/Near Shree Talkies,Mysore,Karnataka,India,regular,0,12.2958104,76.6393805
CHARULATA ECO RESORT,HTLGBO1000077052,Resort,PANCHAPALLY TOURIST COMPLEX  / MUKUTMANIPUR / BARUGHUTU HILLS,Bankura,West Bengal,India,regular,0,22.9569938,86.7919009
Camp AquaForest,HTLGBO1000064722,Tent,Camp AquaForest/ Village Ghattugad/ Neelkanth Mandir Road/ Rishikesh/  Uttarakhand,Rishikesh,Uttarakhand,India,regular,5,30.09403117,78.38364624
Casa Melhor Calangute,HTLGBO1000019224,Service Apartment,Maria Rosa Resort/ Calangute/ Goa,Goa,Goa,India,regular,0,15.2993265,74.123996
Casa Paradiso,HTLGBO1000001308,Hotel,Ghanekar Bldg/Jose Falcao Road/Near Panjim Church/Behind Old Secretariat/ Panaji Goa,Goa,Goa,India,regular,0,15.4997551,73.8294565
Casa Amarilla,HTLGBO1000000684,Hotel,Hawaii Beach Road/ Behind Police Out Post/ Dona Paula,Goa,Goa,India,gostays,3,15.4568591,73.8038889
